AIPGENE28985	Signal transduction mechanisms
AIPGENE5636	Nucleotide transport and metabolism
AIPGENE23549	Lipid transport and metabolism
AIPGENE12906	Signal transduction mechanisms
AIPGENE25153	Posttranslational modification, protein turnover, chaperones
AIPGENE9640	Transcription
AIPGENE4751	Amino acid transport and metabolism
AIPGENE18611	RNA processing and modification
AIPGENE7151	Lipid transport and metabolism
AIPGENE3624	Signal transduction mechanisms
AIPGENE24976	Lipid transport and metabolism
AIPGENE772	Transcription
AIPGENE3803	Posttranslational modification, protein turnover, chaperones
AIPGENE8393	Intracellular trafficking, secretion, and vesicular transport
AIPGENE8053	Cytoskeleton
AIPGENE7536	Signal transduction mechanisms
AIPGENE27947	Posttranslational modification, protein turnover, chaperones
AIPGENE8256	Intracellular trafficking, secretion, and vesicular transport
AIPGENE22204	Posttranslational modification, protein turnover, chaperones
AIPGENE13144	Signal transduction mechanisms
AIPGENE17896	Posttranslational modification, protein turnover, chaperones
AIPGENE4866	Intracellular trafficking, secretion, and vesicular transport
AIPGENE24249	Carbohydrate transport and metabolism
AIPGENE21935	Nucleotide transport and metabolism
AIPGENE27534	Posttranslational modification, protein turnover, chaperones
AIPGENE22020	RNA processing and modification
AIPGENE11321	RNA processing and modification
AIPGENE16987	Carbohydrate transport and metabolism
AIPGENE21344	Inorganic ion transport and metabolism
AIPGENE10494	Lipid transport and metabolism
AIPGENE23132	Posttranslational modification, protein turnover, chaperones
AIPGENE7756	Signal transduction mechanisms
AIPGENE5599	Transcription
AIPGENE16348	Posttranslational modification, protein turnover, chaperones
AIPGENE15682	
AIPGENE10625	Posttranslational modification, protein turnover, chaperones
AIPGENE8835	Posttranslational modification, protein turnover, chaperones
AIPGENE28220	Amino acid transport and metabolism
AIPGENE28220	Signal transduction mechanisms
AIPGENE17941	Posttranslational modification, protein turnover, chaperones
AIPGENE14100	Signal transduction mechanisms
AIPGENE27642	Signal transduction mechanisms
AIPGENE27267	Intracellular trafficking, secretion, and vesicular transport
AIPGENE23457	
AIPGENE15527	Intracellular trafficking, secretion, and vesicular transport
AIPGENE1138	Transcription
AIPGENE26589	Posttranslational modification, protein turnover, chaperones
AIPGENE28473	Carbohydrate transport and metabolism
AIPGENE9350	Amino acid transport and metabolism
AIPGENE1032	Nucleotide transport and metabolism
AIPGENE18837	Transcription
AIPGENE18837	Replication, recombination and repair
AIPGENE18837	Signal transduction mechanisms
AIPGENE6584	Translation, ribosomal structure and biogenesis
AIPGENE27867	Signal transduction mechanisms
AIPGENE20333	Signal transduction mechanisms
AIPGENE8474	Coenzyme transport and metabolism
AIPGENE11612	Replication, recombination and repair
AIPGENE20125	Signal transduction mechanisms
AIPGENE27880	Intracellular trafficking, secretion, and vesicular transport
AIPGENE11701	Chromatin structure and dynamics
AIPGENE28849	Amino acid transport and metabolism
AIPGENE28849	Signal transduction mechanisms
AIPGENE14815	Posttranslational modification, protein turnover, chaperones
AIPGENE5830	Intracellular trafficking, secretion, and vesicular transport
AIPGENE64	Posttranslational modification, protein turnover, chaperones
AIPGENE10170	Translation, ribosomal structure and biogenesis
AIPGENE4085	Cell wall/membrane/envelope biogenesis
AIPGENE14943	Amino acid transport and metabolism
AIPGENE5590	Transcription
AIPGENE11920	Signal transduction mechanisms
AIPGENE18969	Chromatin structure and dynamics
AIPGENE5124	Energy production and conversion
AIPGENE24617	Signal transduction mechanisms
AIPGENE23294	RNA processing and modification
AIPGENE5334	
AIPGENE6526	Carbohydrate transport and metabolism
AIPGENE4656	Intracellular trafficking, secretion, and vesicular transport
AIPGENE4656	Nuclear structure
AIPGENE26925	Carbohydrate transport and metabolism
AIPGENE24180	Posttranslational modification, protein turnover, chaperones
AIPGENE2085	Cell cycle control, cell division, chromosome partitioning
AIPGENE22884	Transcription
AIPGENE20311	
AIPGENE120	Amino acid transport and metabolism
AIPGENE7238	Carbohydrate transport and metabolism
AIPGENE6280	Lipid transport and metabolism
AIPGENE2442	Intracellular trafficking, secretion, and vesicular transport
AIPGENE2442	Nuclear structure
AIPGENE1987	
AIPGENE20850	Carbohydrate transport and metabolism
AIPGENE21009	Posttranslational modification, protein turnover, chaperones
AIPGENE4920	Carbohydrate transport and metabolism
AIPGENE4920	Cell wall/membrane/envelope biogenesis
AIPGENE11622	Amino acid transport and metabolism
AIPGENE21355	Cell cycle control, cell division, chromosome partitioning
AIPGENE21355	Intracellular trafficking, secretion, and vesicular transport
AIPGENE19650	Cell motility
AIPGENE2602	
AIPGENE7837	Energy production and conversion
AIPGENE14434	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE17119	Coenzyme transport and metabolism
AIPGENE3011	Signal transduction mechanisms
AIPGENE19657	Cell motility
AIPGENE3250	Signal transduction mechanisms
AIPGENE1129	
AIPGENE26909	Nucleotide transport and metabolism
AIPGENE6802	RNA processing and modification
AIPGENE27574	Transcription
AIPGENE1961	Posttranslational modification, protein turnover, chaperones
AIPGENE6256	Translation, ribosomal structure and biogenesis
AIPGENE15869	
AIPGENE24821	
AIPGENE13734	
AIPGENE11843	Amino acid transport and metabolism
AIPGENE21758	Posttranslational modification, protein turnover, chaperones
AIPGENE2970	Signal transduction mechanisms
AIPGENE11318	Inorganic ion transport and metabolism
AIPGENE11318	Signal transduction mechanisms
AIPGENE27280	
AIPGENE25052	Signal transduction mechanisms
AIPGENE6168	Intracellular trafficking, secretion, and vesicular transport
AIPGENE8490	Replication, recombination and repair
AIPGENE10080	Replication, recombination and repair
AIPGENE28738	
AIPGENE26185	
AIPGENE13134	Signal transduction mechanisms
AIPGENE14724	Replication, recombination and repair
AIPGENE4526	Posttranslational modification, protein turnover, chaperones
AIPGENE19379	Signal transduction mechanisms
AIPGENE7395	Inorganic ion transport and metabolism
AIPGENE16648	Transcription
AIPGENE28207	Signal transduction mechanisms
AIPGENE17948	Signal transduction mechanisms
AIPGENE9766	Cytoskeleton
AIPGENE20259	Signal transduction mechanisms
AIPGENE17761	Signal transduction mechanisms
AIPGENE15280	Lipid transport and metabolism
AIPGENE15280	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE7467	RNA processing and modification
AIPGENE4454	Intracellular trafficking, secretion, and vesicular transport
AIPGENE4454	Nuclear structure
AIPGENE3153	Signal transduction mechanisms
AIPGENE13217	Cell wall/membrane/envelope biogenesis
AIPGENE8589	Carbohydrate transport and metabolism
AIPGENE6253	Carbohydrate transport and metabolism
AIPGENE25654	Inorganic ion transport and metabolism
AIPGENE7523	Coenzyme transport and metabolism
AIPGENE28108	Cell cycle control, cell division, chromosome partitioning
AIPGENE28108	Cytoskeleton
AIPGENE23461	Transcription
AIPGENE8871	
AIPGENE18535	RNA processing and modification
AIPGENE9794	RNA processing and modification
AIPGENE4907	Cell cycle control, cell division, chromosome partitioning
AIPGENE14337	Signal transduction mechanisms
AIPGENE8497	Inorganic ion transport and metabolism
AIPGENE11137	Amino acid transport and metabolism
AIPGENE22614	Cytoskeleton
AIPGENE28133	
AIPGENE11194	Posttranslational modification, protein turnover, chaperones
AIPGENE4915	Posttranslational modification, protein turnover, chaperones
AIPGENE13346	Signal transduction mechanisms
AIPGENE15816	Translation, ribosomal structure and biogenesis
AIPGENE8488	Posttranslational modification, protein turnover, chaperones
AIPGENE26494	Replication, recombination and repair
AIPGENE1330	Signal transduction mechanisms
AIPGENE13185	Carbohydrate transport and metabolism
AIPGENE27287	Nucleotide transport and metabolism
AIPGENE5604	Amino acid transport and metabolism
AIPGENE5604	Inorganic ion transport and metabolism
AIPGENE5604	Signal transduction mechanisms
AIPGENE4935	Cytoskeleton
AIPGENE9123	Posttranslational modification, protein turnover, chaperones
AIPGENE11237	Energy production and conversion
AIPGENE12982	Signal transduction mechanisms
AIPGENE19782	Transcription
AIPGENE5005	Carbohydrate transport and metabolism
AIPGENE26076	Cytoskeleton
AIPGENE19241	Signal transduction mechanisms
AIPGENE15978	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE5458	Cell cycle control, cell division, chromosome partitioning
AIPGENE5622	Translation, ribosomal structure and biogenesis
AIPGENE7077	Cytoskeleton
AIPGENE25196	RNA processing and modification
AIPGENE11785	Posttranslational modification, protein turnover, chaperones
AIPGENE7714	
AIPGENE15247	Signal transduction mechanisms
AIPGENE5620	Posttranslational modification, protein turnover, chaperones
AIPGENE5620	Signal transduction mechanisms
AIPGENE7185	Posttranslational modification, protein turnover, chaperones
AIPGENE4505	RNA processing and modification
AIPGENE15403	Transcription
AIPGENE8854	Signal transduction mechanisms
AIPGENE8917	Chromatin structure and dynamics
AIPGENE14123	Replication, recombination and repair
AIPGENE1077	
AIPGENE10448	Signal transduction mechanisms
AIPGENE6178	Posttranslational modification, protein turnover, chaperones
AIPGENE25871	Transcription
AIPGENE967	
AIPGENE9289	Lipid transport and metabolism
AIPGENE322	Replication, recombination and repair
AIPGENE14387	Transcription
AIPGENE27840	Lipid transport and metabolism
AIPGENE19430	
AIPGENE10956	Inorganic ion transport and metabolism
AIPGENE10956	Signal transduction mechanisms
AIPGENE11890	Amino acid transport and metabolism
AIPGENE24531	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE18334	
AIPGENE24225	Amino acid transport and metabolism
AIPGENE13161	Inorganic ion transport and metabolism
AIPGENE13511	Signal transduction mechanisms
AIPGENE9660	Signal transduction mechanisms
AIPGENE10410	
AIPGENE16665	Signal transduction mechanisms
AIPGENE16665	Cytoskeleton
AIPGENE29265	Posttranslational modification, protein turnover, chaperones
AIPGENE23483	RNA processing and modification
AIPGENE26854	Amino acid transport and metabolism
AIPGENE21761	Posttranslational modification, protein turnover, chaperones
AIPGENE20519	Signal transduction mechanisms
AIPGENE18857	Posttranslational modification, protein turnover, chaperones
AIPGENE12073	Amino acid transport and metabolism
AIPGENE15601	Lipid transport and metabolism
AIPGENE15601	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE10156	Energy production and conversion
AIPGENE21768	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE26593	Carbohydrate transport and metabolism
AIPGENE20349	Posttranslational modification, protein turnover, chaperones
AIPGENE2106	Signal transduction mechanisms
AIPGENE24407	Signal transduction mechanisms
AIPGENE24276	Transcription
AIPGENE22278	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE9607	Intracellular trafficking, secretion, and vesicular transport
AIPGENE22873	
AIPGENE10927	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE7538	Energy production and conversion
AIPGENE8247	Signal transduction mechanisms
AIPGENE1738	Inorganic ion transport and metabolism
AIPGENE10322	Replication, recombination and repair
AIPGENE13944	Cytoskeleton
AIPGENE23109	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE3920	RNA processing and modification
AIPGENE21658	Posttranslational modification, protein turnover, chaperones
AIPGENE20656	Carbohydrate transport and metabolism
AIPGENE5842	
AIPGENE29169	RNA processing and modification
AIPGENE6645	Cell wall/membrane/envelope biogenesis
AIPGENE511	Cell cycle control, cell division, chromosome partitioning
AIPGENE2367	Cell cycle control, cell division, chromosome partitioning
AIPGENE2367	Posttranslational modification, protein turnover, chaperones
AIPGENE9106	Energy production and conversion
AIPGENE9106	Coenzyme transport and metabolism
AIPGENE19086	Inorganic ion transport and metabolism
AIPGENE27506	Signal transduction mechanisms
AIPGENE10769	Intracellular trafficking, secretion, and vesicular transport
AIPGENE10769	Nuclear structure
AIPGENE10785	Replication, recombination and repair
AIPGENE11855	Posttranslational modification, protein turnover, chaperones
AIPGENE25142	Transcription
AIPGENE25142	Replication, recombination and repair
AIPGENE25142	Signal transduction mechanisms
AIPGENE13886	Signal transduction mechanisms
AIPGENE5648	Signal transduction mechanisms
AIPGENE1948	Transcription
AIPGENE27029	Intracellular trafficking, secretion, and vesicular transport
AIPGENE27029	Nuclear structure
AIPGENE29102	Carbohydrate transport and metabolism
AIPGENE12343	Carbohydrate transport and metabolism
AIPGENE10115	Cell cycle control, cell division, chromosome partitioning
AIPGENE10115	Cytoskeleton
AIPGENE4402	Cell wall/membrane/envelope biogenesis
AIPGENE12033	Replication, recombination and repair
AIPGENE23521	Inorganic ion transport and metabolism
AIPGENE8533	Transcription
AIPGENE27853	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE21297	Signal transduction mechanisms
AIPGENE20233	
AIPGENE27388	Lipid transport and metabolism
AIPGENE27388	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE25532	Inorganic ion transport and metabolism
AIPGENE23387	Inorganic ion transport and metabolism
AIPGENE23387	Signal transduction mechanisms
AIPGENE15999	Defense mechanisms
AIPGENE1286	Signal transduction mechanisms
AIPGENE28937	Intracellular trafficking, secretion, and vesicular transport
AIPGENE355	Signal transduction mechanisms
AIPGENE355	Defense mechanisms
AIPGENE11368	Amino acid transport and metabolism
AIPGENE553	Signal transduction mechanisms
AIPGENE16378	Replication, recombination and repair
AIPGENE3546	Extracellular structures
AIPGENE13677	Cytoskeleton
AIPGENE12245	Amino acid transport and metabolism
AIPGENE12245	Inorganic ion transport and metabolism
AIPGENE12245	Signal transduction mechanisms
AIPGENE2643	Carbohydrate transport and metabolism
AIPGENE2877	Replication, recombination and repair
AIPGENE5814	Posttranslational modification, protein turnover, chaperones
AIPGENE26799	Posttranslational modification, protein turnover, chaperones
AIPGENE28713	
AIPGENE195	Amino acid transport and metabolism
AIPGENE24071	RNA processing and modification
AIPGENE24071	Translation, ribosomal structure and biogenesis
AIPGENE26010	
AIPGENE7943	Intracellular trafficking, secretion, and vesicular transport
AIPGENE7943	Nuclear structure
AIPGENE23329	Signal transduction mechanisms
AIPGENE10185	Inorganic ion transport and metabolism
AIPGENE10185	Signal transduction mechanisms
AIPGENE13829	Chromatin structure and dynamics
AIPGENE13829	Transcription
AIPGENE26672	Lipid transport and metabolism
AIPGENE11655	Signal transduction mechanisms
AIPGENE16063	Posttranslational modification, protein turnover, chaperones
AIPGENE11782	Inorganic ion transport and metabolism
AIPGENE11782	Signal transduction mechanisms
AIPGENE15642	
AIPGENE1571	Intracellular trafficking, secretion, and vesicular transport
AIPGENE7421	
AIPGENE13390	Intracellular trafficking, secretion, and vesicular transport
AIPGENE28699	Replication, recombination and repair
AIPGENE52	Cell wall/membrane/envelope biogenesis
AIPGENE28686	Posttranslational modification, protein turnover, chaperones
AIPGENE10468	Signal transduction mechanisms
AIPGENE22984	
AIPGENE28783	Intracellular trafficking, secretion, and vesicular transport
AIPGENE27022	Transcription
AIPGENE13972	Amino acid transport and metabolism
AIPGENE18598	
AIPGENE20261	Posttranslational modification, protein turnover, chaperones
AIPGENE1641	Posttranslational modification, protein turnover, chaperones
AIPGENE7005	Cytoskeleton
AIPGENE27464	Replication, recombination and repair
AIPGENE15291	Cell cycle control, cell division, chromosome partitioning
AIPGENE13791	Transcription
AIPGENE27817	Signal transduction mechanisms
AIPGENE1384	Lipid transport and metabolism
AIPGENE11919	
AIPGENE2068	Posttranslational modification, protein turnover, chaperones
AIPGENE25894	Posttranslational modification, protein turnover, chaperones
AIPGENE3440	Posttranslational modification, protein turnover, chaperones
AIPGENE5835	Posttranslational modification, protein turnover, chaperones
AIPGENE3426	Transcription
AIPGENE26832	Posttranslational modification, protein turnover, chaperones
AIPGENE25604	Signal transduction mechanisms
AIPGENE464	Translation, ribosomal structure and biogenesis
AIPGENE464	Intracellular trafficking, secretion, and vesicular transport
AIPGENE8374	Replication, recombination and repair
AIPGENE19792	Carbohydrate transport and metabolism
AIPGENE19792	Cell wall/membrane/envelope biogenesis
AIPGENE2011	Cell wall/membrane/envelope biogenesis
AIPGENE9901	Amino acid transport and metabolism
AIPGENE3867	Signal transduction mechanisms
AIPGENE8334	Signal transduction mechanisms
AIPGENE7656	
AIPGENE8570	Replication, recombination and repair
AIPGENE9649	Replication, recombination and repair
AIPGENE11056	Replication, recombination and repair
AIPGENE24489	Signal transduction mechanisms
AIPGENE2177	Replication, recombination and repair
AIPGENE7330	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE15685	Energy production and conversion
AIPGENE15685	Posttranslational modification, protein turnover, chaperones
AIPGENE23988	Replication, recombination and repair
AIPGENE15689	Transcription
AIPGENE15689	Signal transduction mechanisms
AIPGENE21322	Energy production and conversion
AIPGENE243	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE27247	Lipid transport and metabolism
AIPGENE27247	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE6338	Inorganic ion transport and metabolism
AIPGENE8241	Signal transduction mechanisms
AIPGENE8241	Cytoskeleton
AIPGENE5791	Translation, ribosomal structure and biogenesis
AIPGENE16106	Nucleotide transport and metabolism
AIPGENE18146	Posttranslational modification, protein turnover, chaperones
AIPGENE11296	Replication, recombination and repair
AIPGENE8293	RNA processing and modification
AIPGENE21988	Lipid transport and metabolism
AIPGENE19990	Signal transduction mechanisms
AIPGENE11464	Posttranslational modification, protein turnover, chaperones
AIPGENE8942	Cytoskeleton
AIPGENE28400	Signal transduction mechanisms
AIPGENE8967	Signal transduction mechanisms
AIPGENE4702	Signal transduction mechanisms
AIPGENE23702	Chromatin structure and dynamics
AIPGENE22823	
AIPGENE14429	Chromatin structure and dynamics
AIPGENE26352	Replication, recombination and repair
AIPGENE2170	Signal transduction mechanisms
AIPGENE8687	Energy production and conversion
AIPGENE21243	Intracellular trafficking, secretion, and vesicular transport
AIPGENE18891	
AIPGENE25944	
AIPGENE25301	RNA processing and modification
AIPGENE23239	Replication, recombination and repair
AIPGENE12953	Inorganic ion transport and metabolism
AIPGENE16421	Intracellular trafficking, secretion, and vesicular transport
AIPGENE9433	
AIPGENE339	Signal transduction mechanisms
AIPGENE26846	RNA processing and modification
AIPGENE25856	Signal transduction mechanisms
AIPGENE17745	Replication, recombination and repair
AIPGENE20351	Signal transduction mechanisms
AIPGENE2872	Signal transduction mechanisms
AIPGENE3677	Cell wall/membrane/envelope biogenesis
AIPGENE8833	Inorganic ion transport and metabolism
AIPGENE8833	Signal transduction mechanisms
AIPGENE8068	Carbohydrate transport and metabolism
AIPGENE9033	
AIPGENE26441	Amino acid transport and metabolism
AIPGENE5776	Posttranslational modification, protein turnover, chaperones
AIPGENE28701	Replication, recombination and repair
AIPGENE28407	Chromatin structure and dynamics
AIPGENE12684	Amino acid transport and metabolism
AIPGENE5572	Transcription
AIPGENE27632	Nucleotide transport and metabolism
AIPGENE7486	Cytoskeleton
AIPGENE17744	Extracellular structures
AIPGENE10332	Lipid transport and metabolism
AIPGENE238	
AIPGENE25492	Carbohydrate transport and metabolism
AIPGENE873	Intracellular trafficking, secretion, and vesicular transport
AIPGENE17204	Cell wall/membrane/envelope biogenesis
AIPGENE12979	Transcription
AIPGENE2631	Posttranslational modification, protein turnover, chaperones
AIPGENE9987	Transcription
AIPGENE9987	Replication, recombination and repair
AIPGENE9987	Signal transduction mechanisms
AIPGENE18474	Amino acid transport and metabolism
AIPGENE15510	Cell wall/membrane/envelope biogenesis
AIPGENE12958	Inorganic ion transport and metabolism
AIPGENE12958	Signal transduction mechanisms
AIPGENE10948	Inorganic ion transport and metabolism
AIPGENE10948	Signal transduction mechanisms
AIPGENE14762	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE27237	Posttranslational modification, protein turnover, chaperones
AIPGENE25499	Signal transduction mechanisms
AIPGENE25499	Intracellular trafficking, secretion, and vesicular transport
AIPGENE27614	Intracellular trafficking, secretion, and vesicular transport
AIPGENE9974	Transcription
AIPGENE22294	Cell wall/membrane/envelope biogenesis
AIPGENE21546	Replication, recombination and repair
AIPGENE24493	Translation, ribosomal structure and biogenesis
AIPGENE20298	Replication, recombination and repair
AIPGENE2839	Lipid transport and metabolism
AIPGENE2839	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE27429	Lipid transport and metabolism
AIPGENE14677	Signal transduction mechanisms
AIPGENE14884	Posttranslational modification, protein turnover, chaperones
AIPGENE23099	Cell wall/membrane/envelope biogenesis
AIPGENE23099	Posttranslational modification, protein turnover, chaperones
AIPGENE23099	Signal transduction mechanisms
AIPGENE20026	Inorganic ion transport and metabolism
AIPGENE1290	Posttranslational modification, protein turnover, chaperones
AIPGENE18177	
AIPGENE12121	Amino acid transport and metabolism
AIPGENE21645	Transcription
AIPGENE20150	Replication, recombination and repair
AIPGENE1132	Posttranslational modification, protein turnover, chaperones
AIPGENE7890	Posttranslational modification, protein turnover, chaperones
AIPGENE17246	Replication, recombination and repair
AIPGENE8666	Transcription
AIPGENE3847	Intracellular trafficking, secretion, and vesicular transport
AIPGENE3847	Nuclear structure
AIPGENE26188	RNA processing and modification
AIPGENE23122	Replication, recombination and repair
AIPGENE8995	Chromatin structure and dynamics
AIPGENE25455	Carbohydrate transport and metabolism
AIPGENE4970	Posttranslational modification, protein turnover, chaperones
AIPGENE28301	Chromatin structure and dynamics
AIPGENE7591	Transcription
AIPGENE17132	Posttranslational modification, protein turnover, chaperones
AIPGENE13301	Posttranslational modification, protein turnover, chaperones
AIPGENE1276	Cytoskeleton
AIPGENE4121	Translation, ribosomal structure and biogenesis
AIPGENE9472	Posttranslational modification, protein turnover, chaperones
AIPGENE16040	Transcription
AIPGENE13573	Posttranslational modification, protein turnover, chaperones
AIPGENE27201	Energy production and conversion
AIPGENE17710	Transcription
AIPGENE28040	Signal transduction mechanisms
AIPGENE8398	Posttranslational modification, protein turnover, chaperones
AIPGENE18395	Signal transduction mechanisms
AIPGENE17311	
AIPGENE1702	Posttranslational modification, protein turnover, chaperones
AIPGENE1702	Intracellular trafficking, secretion, and vesicular transport
AIPGENE25230	Translation, ribosomal structure and biogenesis
AIPGENE12915	Chromatin structure and dynamics
AIPGENE28539	Signal transduction mechanisms
AIPGENE20585	Signal transduction mechanisms
AIPGENE19311	Transcription
AIPGENE4141	Transcription
AIPGENE17449	Energy production and conversion
AIPGENE20807	Replication, recombination and repair
AIPGENE19136	Amino acid transport and metabolism
AIPGENE1351	Transcription
AIPGENE2720	Lipid transport and metabolism
AIPGENE15730	Translation, ribosomal structure and biogenesis
AIPGENE21155	Inorganic ion transport and metabolism
AIPGENE2898	Energy production and conversion
AIPGENE882	Defense mechanisms
AIPGENE16661	Amino acid transport and metabolism
AIPGENE22878	Defense mechanisms
AIPGENE8938	Transcription
AIPGENE23580	
AIPGENE16017	Signal transduction mechanisms
AIPGENE28816	Posttranslational modification, protein turnover, chaperones
AIPGENE4585	Translation, ribosomal structure and biogenesis
AIPGENE22475	Posttranslational modification, protein turnover, chaperones
AIPGENE22557	Posttranslational modification, protein turnover, chaperones
AIPGENE7074	Transcription
AIPGENE11207	Replication, recombination and repair
AIPGENE23113	Chromatin structure and dynamics
AIPGENE23113	Transcription
AIPGENE23113	Replication, recombination and repair
AIPGENE4774	RNA processing and modification
AIPGENE978	
AIPGENE17390	Translation, ribosomal structure and biogenesis
AIPGENE10421	Posttranslational modification, protein turnover, chaperones
AIPGENE16320	Replication, recombination and repair
AIPGENE6121	Posttranslational modification, protein turnover, chaperones
AIPGENE5135	Signal transduction mechanisms
AIPGENE10583	Transcription
AIPGENE13520	Carbohydrate transport and metabolism
AIPGENE3042	Translation, ribosomal structure and biogenesis
AIPGENE5689	RNA processing and modification
AIPGENE15669	Transcription
AIPGENE7082	Signal transduction mechanisms
AIPGENE21676	Transcription
AIPGENE27898	Signal transduction mechanisms
AIPGENE18867	Amino acid transport and metabolism
AIPGENE9355	Translation, ribosomal structure and biogenesis
AIPGENE2843	Cytoskeleton
AIPGENE12190	
AIPGENE5418	Signal transduction mechanisms
AIPGENE14089	RNA processing and modification
AIPGENE11309	Energy production and conversion
AIPGENE22749	RNA processing and modification
AIPGENE20417	Signal transduction mechanisms
AIPGENE17790	Posttranslational modification, protein turnover, chaperones
AIPGENE11881	Signal transduction mechanisms
AIPGENE11881	Intracellular trafficking, secretion, and vesicular transport
AIPGENE12972	Cytoskeleton
AIPGENE9774	Lipid transport and metabolism
AIPGENE8388	RNA processing and modification
AIPGENE13702	Cell wall/membrane/envelope biogenesis
AIPGENE12749	Energy production and conversion
AIPGENE17305	Signal transduction mechanisms
AIPGENE3782	Transcription
AIPGENE7350	Lipid transport and metabolism
AIPGENE2785	Signal transduction mechanisms
AIPGENE3635	Translation, ribosomal structure and biogenesis
AIPGENE11126	Intracellular trafficking, secretion, and vesicular transport
AIPGENE2870	Coenzyme transport and metabolism
AIPGENE4337	Intracellular trafficking, secretion, and vesicular transport
AIPGENE24057	Amino acid transport and metabolism
AIPGENE24057	Posttranslational modification, protein turnover, chaperones
AIPGENE7706	Nucleotide transport and metabolism
AIPGENE23089	Cell cycle control, cell division, chromosome partitioning
AIPGENE22907	Posttranslational modification, protein turnover, chaperones
AIPGENE18412	
AIPGENE1315	Transcription
AIPGENE10753	RNA processing and modification
AIPGENE10952	Intracellular trafficking, secretion, and vesicular transport
AIPGENE20893	Amino acid transport and metabolism
AIPGENE14840	Amino acid transport and metabolism
AIPGENE21940	Energy production and conversion
AIPGENE3810	Signal transduction mechanisms
AIPGENE19361	Translation, ribosomal structure and biogenesis
AIPGENE7682	Amino acid transport and metabolism
AIPGENE16300	Transcription
AIPGENE20571	Posttranslational modification, protein turnover, chaperones
AIPGENE23710	Transcription
AIPGENE23710	Replication, recombination and repair
AIPGENE28859	Amino acid transport and metabolism
AIPGENE20509	Lipid transport and metabolism
AIPGENE14331	Signal transduction mechanisms
AIPGENE14184	
AIPGENE19888	Replication, recombination and repair
AIPGENE19557	RNA processing and modification
AIPGENE9030	Cytoskeleton
AIPGENE28459	Amino acid transport and metabolism
AIPGENE15283	
AIPGENE15001	RNA processing and modification
AIPGENE17754	RNA processing and modification
AIPGENE24100	Carbohydrate transport and metabolism
AIPGENE26220	Posttranslational modification, protein turnover, chaperones
AIPGENE26220	Signal transduction mechanisms
AIPGENE16968	Posttranslational modification, protein turnover, chaperones
AIPGENE12711	RNA processing and modification
AIPGENE10475	Signal transduction mechanisms
AIPGENE20369	Posttranslational modification, protein turnover, chaperones
AIPGENE25693	Transcription
AIPGENE8403	Inorganic ion transport and metabolism
AIPGENE27015	Intracellular trafficking, secretion, and vesicular transport
AIPGENE14636	Cytoskeleton
AIPGENE19444	Carbohydrate transport and metabolism
AIPGENE5352	Replication, recombination and repair
AIPGENE6918	Posttranslational modification, protein turnover, chaperones
AIPGENE4457	Posttranslational modification, protein turnover, chaperones
AIPGENE975	Replication, recombination and repair
AIPGENE3605	Signal transduction mechanisms
AIPGENE11317	Carbohydrate transport and metabolism
AIPGENE11317	Cell wall/membrane/envelope biogenesis
AIPGENE14487	Lipid transport and metabolism
AIPGENE24662	
AIPGENE20391	Carbohydrate transport and metabolism
AIPGENE9375	
AIPGENE16078	Carbohydrate transport and metabolism
AIPGENE9061	
AIPGENE14398	Amino acid transport and metabolism
AIPGENE23082	Chromatin structure and dynamics
AIPGENE18082	
AIPGENE20683	Transcription
AIPGENE1952	Nuclear structure
AIPGENE22742	
AIPGENE24284	Posttranslational modification, protein turnover, chaperones
AIPGENE13931	Replication, recombination and repair
AIPGENE14201	
AIPGENE15812	Energy production and conversion
AIPGENE16365	Intracellular trafficking, secretion, and vesicular transport
AIPGENE21474	Lipid transport and metabolism
AIPGENE18466	Posttranslational modification, protein turnover, chaperones
AIPGENE1525	Chromatin structure and dynamics
AIPGENE138	Signal transduction mechanisms
AIPGENE16859	Lipid transport and metabolism
AIPGENE16859	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE22689	Signal transduction mechanisms
AIPGENE22689	Defense mechanisms
AIPGENE724	Energy production and conversion
AIPGENE23272	Intracellular trafficking, secretion, and vesicular transport
AIPGENE3598	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE16257	Posttranslational modification, protein turnover, chaperones
AIPGENE26514	
AIPGENE21022	
AIPGENE20570	Defense mechanisms
AIPGENE3534	Signal transduction mechanisms
AIPGENE19629	Transcription
AIPGENE10174	Lipid transport and metabolism
AIPGENE9738	Translation, ribosomal structure and biogenesis
